filename,label,category
XBbZDpDJiT8_000150.mp4,"child speech, kid speaking",speech
_rE3U8LCLyA_000030.mp4,playing piano,music
LnUEnSxUcwM_000010.mp4,dog barking,others
Rn-Ua8pPaJM_000510.mp4,playing clarinet,music
aZtUKfuGKjU_000180.mp4,playing accordion,music
7sg4dnXbG_k_000030.mp4,"male speech, man speaking",speech
X6AylsXvCrE_000270.mp4,"female speech, woman speaking",speech
XYnYu5dDuCc_000030.mp4,playing accordion,music
cB-aRbbr2PM_000050.mp4,dog barking,others
v7FbFHpRKo8_000010.mp4,"female speech, woman speaking",speech
_exHiLyiLgw_000100.mp4,playing clarinet,music
4kLGnZxl4Yw_000060.mp4,"child speech, kid speaking",speech
We6NKod80e0_000310.mp4,playing piano,music
TMHUoxumkwg_000030.mp4,playing accordion,music
LOqu7XHB290_000110.mp4,playing accordion,music
4x2OdlSk5Ms_000545.mp4,dog barking,others
4sKkzAuoMD8_000030.mp4,"female speech, woman speaking",speech
f-AOCxVTADI_000030.mp4,playing accordion,music
Fd93WnRlsK8_000030.mp4,playing piano,music
7WRzY6dIiRY_000030.mp4,"female speech, woman speaking",speech
-BPcjlI7-R4_000030.mp4,thunder,others
3-v3KoiWes0_000030.mp4,"male speech, man speaking",speech
8FQ5PV0ZXH0_000170.mp4,"child speech, kid speaking",speech
6ef0YJdtoMI_000121.mp4,playing clarinet,music
4L__Qg_b6IE_000220.mp4,playing accordion,music
8JupWNyF0m8_000040.mp4,"child speech, kid speaking",speech
1h4893C62M0_000030.mp4,"male speech, man speaking",speech
ulj0aKAOXoE_000030.mp4,playing accordion,music
e-yhSJXUn-0_000134.mp4,playing accordion,music
K41POoLaaSE_000030.mp4,playing accordion,music
7ZP6spYsUf0_000030.mp4,"female speech, woman speaking",speech
fvv-G-v4bng_000078.mp4,playing clarinet,music
2oDY9vPGryE_000030.mp4,"male speech, man speaking",speech
2a6GNu6uCDE_000030.mp4,"female speech, woman speaking",speech
XNCP8lgs1EE_000050.mp4,dog barking,others
PvgQfbelNTs_000018.mp4,playing accordion,music
R__wqsTnKsM_000040.mp4,"child speech, kid speaking",speech
rO5PxbbB1Rk_000344.mp4,playing clarinet,music
4Ez7a6IPfv4_000398.mp4,dog barking,others
pK928gdvxRI_000000.mp4,playing accordion,music
SR9oxnm66bY_000481.mp4,playing clarinet,music
ISYLqeureiM_000180.mp4,thunder,others
C4i61xPIMSs_000030.mp4,"male speech, man speaking",speech
CNAw6JD-gX0_000030.mp4,"male speech, man speaking",speech
Qq_pCHSBTrc_000110.mp4,"female speech, woman speaking",speech
HSPQt8u0mwc_000160.mp4,playing accordion,music
8Id9uuMif_c_000023.mp4,dog barking,others
64epE-m1-ns_000030.mp4,"male speech, man speaking",speech
1Zq6WrMnAjA_000010.mp4,"child speech, kid speaking",speech
MBdhzEaXrpo_000320.mp4,"female speech, woman speaking",speech
SgLRbA7hyl8_000080.mp4,playing accordion,music
TMpicXTzhYg_000097.mp4,playing clarinet,music
kstQxIpmesU_000120.mp4,"child speech, kid speaking",speech
BStmOULYCAw_000030.mp4,"female speech, woman speaking",speech
fDzez6qsEZk_000230.mp4,playing clarinet,music
yyAhW5jRJqU_000030.mp4,playing accordion,music
xF9ekpXmKCM_000010.mp4,"child speech, kid speaking",speech
ci735P6cYfo_000030.mp4,playing accordion,music
7d_oVEzI7os_000240.mp4,"male speech, man speaking",speech
yxcGBaHBW5A_000303.mp4,playing piano,music
QewsDPV-YSw_000520.mp4,"female speech, woman speaking",speech
_KY-iMZMhIA_000030.mp4,thunder,others
0SKchbYpXzA_000030.mp4,"male speech, man speaking",speech
FYE3Kn0nnuE_000050.mp4,"child speech, kid speaking",speech
ce7AZ4mgPME_000010.mp4,playing clarinet,music
kyPymabWmvY_000440.mp4,playing piano,music
CqfeA4ZiWg4_000070.mp4,dog barking,others
4J9aBJvftMI_000069.mp4,"child speech, kid speaking",speech
4kKxHaFKeBU_000030.mp4,"male speech, man speaking",speech
s9Ye2i1F-_o_000020.mp4,playing piano,music
7bL1aFp8vwU_000025.mp4,"male speech, man speaking",speech
6H8fAz1hrsg_000030.mp4,"male speech, man speaking",speech
Yx396qvohX8_000036.mp4,dog barking,others
T1Jlp8NFA4Y_000010.mp4,dog barking,others
Z9JuYmchuss_000000.mp4,playing piano,music
OqAhTPqNVWc_000030.mp4,playing piano,music
rABb6b-UrVc_000104.mp4,playing clarinet,music
B_TGAb_4Qb8_000030.mp4,"female speech, woman speaking",speech
Mqfm03TuWRY_000068.mp4,dog barking,others
PjYUODTUsvc_000071.mp4,playing piano,music
V1jD7zi-6vo_000013.mp4,playing clarinet,music
fW_1CNOQy10_000200.mp4,playing piano,music
DC6GBUUBPc0_000030.mp4,"female speech, woman speaking",speech
8VryHooOcBE_000030.mp4,"male speech, man speaking",speech
d_OIBYBwexQ_000160.mp4,playing accordion,music
aEeN6lclLaw_000070.mp4,playing piano,music
PsIGkrB54mA_000065.mp4,playing clarinet,music
EA1kkrI0k94_000030.mp4,"male speech, man speaking",speech
tVpZtTB8Hac_000070.mp4,"female speech, woman speaking",speech
6A-4bTTxu14_000030.mp4,"female speech, woman speaking",speech
al8riq_OJvI_000050.mp4,playing piano,music
redEh50eYgI_000020.mp4,dog barking,others
Qq7aHWBzptA_000010.mp4,dog barking,others
phAldSBAkFo_000032.mp4,playing clarinet,music
8se1WXr-kVM_000024.mp4,playing clarinet,music
Sinqy38RvbE_000000.mp4,"female speech, woman speaking",speech
_bSkBUAWrKw_000030.mp4,"child speech, kid speaking",speech
FP_rJYMKbSM_000030.mp4,dog barking,others
SX1C5aFC13Q_000410.mp4,dog barking,others
_4wY-sb3BGM_000000.mp4,playing piano,music
0EVUg5fJgps_000030.mp4,"male speech, man speaking",speech
kK39S1M9Vg8_000030.mp4,"child speech, kid speaking",speech
1WWPdIr91b8_000000.mp4,dog barking,others
0PBX4Hh3GEQ_000009.mp4,"male speech, man speaking",speech
uRC1UkOH-zk_000100.mp4,"female speech, woman speaking",speech
AGLMIvnIu5o_000030.mp4,"female speech, woman speaking",speech
IAKiCdD0hkE_000180.mp4,"female speech, woman speaking",speech
8x8WnIpPisw_000100.mp4,dog barking,others
Lg18iOhg0VE_000020.mp4,dog barking,others
2t6eqvXT7QI_000020.mp4,"female speech, woman speaking",speech
CNTOvE2Hzqo_000030.mp4,"male speech, man speaking",speech
2ZgTgXeqKQw_000030.mp4,"male speech, man speaking",speech
Ac1ZcqgAOV4_000030.mp4,"male speech, man speaking",speech
vkwSmNvpnQ8_000240.mp4,"male speech, man speaking",speech
Vhf-vNRYQEg_000006.mp4,playing accordion,music
8L5BiPHkm0c_000011.mp4,"female speech, woman speaking",speech
gA1c_ayBUkI_000050.mp4,"child speech, kid speaking",speech
TMUtk3sB_pg_000310.mp4,playing piano,music
f0cDc1eS4DY_000120.mp4,playing piano,music
7_moJQZ7yrU_000040.mp4,playing piano,music
jIfT2SOGP00_000079.mp4,dog barking,others
GIkBLWow0fo_000013.mp4,playing accordion,music
MIYBdV60ZIc_000030.mp4,playing piano,music
67upUuEwqSg_000395.mp4,playing clarinet,music
opPFOPFGr7Q_000010.mp4,playing piano,music
bfTiAiBOnvU_000120.mp4,playing clarinet,music
DDeAjcedfyE_000190.mp4,playing piano,music
RutCNaejf1s_000030.mp4,playing clarinet,music
DQD8Eb9F8dw_000131.mp4,playing clarinet,music
WRUhCBJ30-Q_000150.mp4,dog barking,others
11FM97WXPCI_000030.mp4,"female speech, woman speaking",speech
mphVIh_JgD0_000020.mp4,dog barking,others
BMBXrPFBQhU_000110.mp4,"male speech, man speaking",speech
wEnOeh_UlPI_000290.mp4,"male speech, man speaking",speech
rJBXr_zL01w_000080.mp4,"child speech, kid speaking",speech
GG4YZfdlUhg_000000.mp4,playing accordion,music
ZnmsU4fN6M4_000230.mp4,"male speech, man speaking",speech
79swMICUG8o_000030.mp4,playing piano,music
XCcB-gEsCbc_000053.mp4,dog barking,others
qkyywjex5hs_000490.mp4,"child speech, kid speaking",speech
2sicAOYVR6s_000350.mp4,"child speech, kid speaking",speech
sircGPq9cck_000330.mp4,"child speech, kid speaking",speech
yEODq1Ft47k_000092.mp4,"child speech, kid speaking",speech
6bqzizUoEWA_000010.mp4,"female speech, woman speaking",speech
7FCZsnQr4i0_000030.mp4,"male speech, man speaking",speech
1BkHCsfaduk_000030.mp4,"female speech, woman speaking",speech
opxxYJMP5nc_000030.mp4,playing accordion,music
A2hCzF_TF4w_000030.mp4,playing accordion,music
N387HQu3Hws_000150.mp4,playing piano,music
kh1drIwDfSY_000030.mp4,"female speech, woman speaking",speech
90nwTWXLVpc_000030.mp4,"male speech, man speaking",speech
5Wh1CDCfB9A_000030.mp4,"male speech, man speaking",speech
WTZcFC4Lids_000540.mp4,"male speech, man speaking",speech
TVG3_HwYeOU_000010.mp4,dog barking,others
IAYRm0ggMjg_000260.mp4,"female speech, woman speaking",speech
dSQEYS6vx7U_000060.mp4,playing clarinet,music
T4Oi6Bge7Is_000110.mp4,dog barking,others
olZa2vOpbD4_000110.mp4,"male speech, man speaking",speech
S-4YdzG0WoA_000100.mp4,dog barking,others
DvxsstmH0Qo_000270.mp4,playing clarinet,music
ab55E5sJPlA_000000.mp4,"child speech, kid speaking",speech
UNzasfgSrTo_000010.mp4,dog barking,others
E6Oxx6YJplk_000030.mp4,"male speech, man speaking",speech
2vNVFduxiGk_000030.mp4,"female speech, woman speaking",speech
M0jYKtLA7Fw_000040.mp4,"child speech, kid speaking",speech
a1svpvxVGGY_000000.mp4,dog barking,others
Thk1A5Fm6o0_000030.mp4,playing accordion,music
OnemOYC9Nws_000170.mp4,"female speech, woman speaking",speech
TOdmggWDllg_000030.mp4,playing accordion,music
ufyIgofTIRo_000017.mp4,playing clarinet,music
DPdddPbtCfU_000030.mp4,"female speech, woman speaking",speech
nY3Qqmfq2mU_000180.mp4,"child speech, kid speaking",speech
SnHzcG-pxOs_000200.mp4,playing clarinet,music
7LoL0a3BDvo_000030.mp4,"male speech, man speaking",speech
qFJdjqL1zZ8_000020.mp4,"child speech, kid speaking",speech
_IM_0wJZyp4_000090.mp4,dog barking,others
gLokxx-ruH8_000230.mp4,playing piano,music
-L_t4Efb6oo_000030.mp4,"female speech, woman speaking",speech
fLskMCwav-0_000126.mp4,playing accordion,music
fbZbk9l05Wo_000160.mp4,playing piano,music
2jyQeYFdliw_000490.mp4,thunder,others
87Tdm1IasYA_000030.mp4,"male speech, man speaking",speech
uimE4_OcO_I_000000.mp4,"child speech, kid speaking",speech
o3OQHfZjZqg_000060.mp4,playing piano,music
F8Npom6Ygkg_000020.mp4,"female speech, woman speaking",speech
wVEoUQKsE1k_000120.mp4,"child speech, kid speaking",speech
xxdmcjox4-g_000030.mp4,playing accordion,music
-AoYJNdcBZg_000050.mp4,"child speech, kid speaking",speech
D8248WZgffk_000020.mp4,playing clarinet,music
Vf61IAMs-Vs_000030.mp4,playing piano,music
zXchR-40WwY_000220.mp4,"child speech, kid speaking",speech
jimsBxG0_tM_000050.mp4,dog barking,others
Pjnf6ZC0P5Q_000090.mp4,"child speech, kid speaking",speech
FY2B5wmhboc_000030.mp4,"female speech, woman speaking",speech
9-ps-2LeDeY_000360.mp4,playing accordion,music
zhtgqS3AsTA_000050.mp4,playing piano,music
vAQIzUkJcBk_000120.mp4,"male speech, man speaking",speech
m8sM-xftClA_000060.mp4,thunder,others
0jInA3DyU5g_000050.mp4,playing accordion,music
K80eaAw6idw_000110.mp4,thunder,others
DcrTHe_VHSs_000000.mp4,"child speech, kid speaking",speech
t8jatK0e9mE_000130.mp4,"female speech, woman speaking",speech
0HWqcIEUJjE_000030.mp4,"male speech, man speaking",speech
BDCBkS7JYqA_000030.mp4,"male speech, man speaking",speech
K3DHshsRyWE_000040.mp4,playing piano,music
AIduRd9jXr0_000020.mp4,playing accordion,music
Sc2KLejt_Ug_000060.mp4,"female speech, woman speaking",speech
aL__8TbYW0M_000030.mp4,playing piano,music
SZ7tgMo-QUY_000010.mp4,thunder,others
Tv_uY2x9bWs_000230.mp4,playing accordion,music
XZAyoDJa2tE_000039.mp4,playing accordion,music
MZlAvW-bebM_000000.mp4,playing clarinet,music
Wobk8o2I3Hg_000110.mp4,"female speech, woman speaking",speech
4hEnc01zRHo_000030.mp4,"male speech, man speaking",speech
_6C9EFaK7Ag_000160.mp4,playing piano,music
DL5DEnzwzAQ_000000.mp4,playing piano,music
9t1vYRix5fs_000030.mp4,"female speech, woman speaking",speech
tMOeRAy2s30_000180.mp4,playing clarinet,music
uFlulEU-Yf4_000370.mp4,thunder,others
udVrsSkomAA_000070.mp4,dog barking,others
yKu1_wE65_E_000090.mp4,playing piano,music
2-51vBAJ3u0_000030.mp4,"female speech, woman speaking",speech
1Ds9-hHmVQk_000030.mp4,"male speech, man speaking",speech
A391z0kwWCk_000039.mp4,dog barking,others
K6Tm5xHkJ5c_000089.mp4,playing accordion,music
BUjMWHqIc6M_000080.mp4,"child speech, kid speaking",speech
kSj4liSIXII_000011.mp4,playing piano,music
oiEaLzcLBd4_000590.mp4,"female speech, woman speaking",speech
ZxMmu_yRO24_000060.mp4,playing clarinet,music
DxOjqamWZ-g_000030.mp4,"female speech, woman speaking",speech
sjLCAcWcS1s_000550.mp4,"child speech, kid speaking",speech
wcYntP2f8nM_000024.mp4,playing piano,music
YNmnwxw4yxo_000030.mp4,dog barking,others
WtSwqtjdyy8_000030.mp4,"male speech, man speaking",speech
vB5AMmhXGQI_000050.mp4,playing piano,music
mwVSIx0rLOU_000130.mp4,"child speech, kid speaking",speech
H2fhdOXkeCg_000030.mp4,playing clarinet,music
GgUkhedV5e0_000190.mp4,"female speech, woman speaking",speech
IQ9uihSqqCk_000105.mp4,playing clarinet,music
5UZTTkKxLc0_000050.mp4,"child speech, kid speaking",speech
6FfRPcQ9D5A_000000.mp4,"female speech, woman speaking",speech
dajIyS0lI-c_000021.mp4,playing accordion,music
oShoq7zbV7o_000030.mp4,dog barking,others
DTzILdRUnuQ_000010.mp4,dog barking,others
RHOVVtkE6ao_000020.mp4,playing piano,music
79q_4Kg01js_000280.mp4,"child speech, kid speaking",speech
2rjkM_UZ0Q4_000030.mp4,"female speech, woman speaking",speech
KrDt5MjkN-M_000030.mp4,playing accordion,music
uURC7InX6iY_000000.mp4,playing clarinet,music
As5Pqpb3fsg_000160.mp4,dog barking,others
ZPY59oJa8z0_000121.mp4,"child speech, kid speaking",speech
JY-hKuBLiY4_000050.mp4,playing clarinet,music
ph5lJPxQfZY_000010.mp4,playing piano,music
RfqoGARSSnM_000170.mp4,playing accordion,music
0wVZiTscwys_000030.mp4,"male speech, man speaking",speech
35roRB_dsrM_000030.mp4,"male speech, man speaking",speech
3a-yqrviO2k_000030.mp4,"child speech, kid speaking",speech
-n4MmiWZnGc_000030.mp4,"male speech, man speaking",speech
EKxJICPnRtk_000030.mp4,"male speech, man speaking",speech
-E8XmCE3MWQ_000030.mp4,"male speech, man speaking",speech
EQowNjI_jvI_000030.mp4,"male speech, man speaking",speech
63Yp1mEiLwU_000012.mp4,dog barking,others
KhehKFNnErU_000080.mp4,playing piano,music
OjFY_3AxJMs_000330.mp4,playing piano,music
vU8RHXEVXdY_000030.mp4,playing accordion,music
VKT2XIhnB1E_000010.mp4,"child speech, kid speaking",speech
6VxTBiFjUgI_000030.mp4,"female speech, woman speaking",speech
I33Heowph7s_000220.mp4,playing piano,music
PaFSypqIYgI_000070.mp4,playing accordion,music
6zu_vGjaEns_000030.mp4,"female speech, woman speaking",speech
UZ6KbXo7Pls_000030.mp4,playing piano,music
1Sn50N9_qTU_000030.mp4,"male speech, man speaking",speech
hfnOQRpbp-s_000070.mp4,"child speech, kid speaking",speech
9E-NxnRjd7s_000030.mp4,dog barking,others
gEnLmUxRKzg_000000.mp4,dog barking,others
b_Ckjhvm1NQ_000030.mp4,dog barking,others
JVoD_Iuh73A_000006.mp4,playing clarinet,music
2SqH6Vuu4lc_000010.mp4,dog barking,others
fXOOyw00dJk_000170.mp4,"female speech, woman speaking",speech
JoEPH_TrHdo_000140.mp4,playing clarinet,music
5wgCoRm_O0w_000030.mp4,"female speech, woman speaking",speech
JlhqKh92IHk_000190.mp4,playing piano,music
HokTklE1urA_000240.mp4,playing piano,music
gbgC98i7j2c_000580.mp4,"female speech, woman speaking",speech
CM5W31FRa7o_000030.mp4,dog barking,others
BFMAG-yuV-o_000427.mp4,"female speech, woman speaking",speech
epbxGAhq09o_000030.mp4,playing accordion,music
f9fsxAHkkgs_000000.mp4,"child speech, kid speaking",speech
tbZ5LXSgV4w_000000.mp4,"child speech, kid speaking",speech
7U-gnEQi_yY_000030.mp4,"male speech, man speaking",speech
IS2_K1JegaQ_000320.mp4,"female speech, woman speaking",speech
-Wm4-PI6U5o_000030.mp4,playing piano,music
2pTrqI02CAU_000030.mp4,"male speech, man speaking",speech
hx9jK3Wk458_000130.mp4,"child speech, kid speaking",speech
MSs-8U8wjYk_000100.mp4,"female speech, woman speaking",speech
Ok0jiYLIXEc_000080.mp4,playing accordion,music
SEOogaGqELY_000110.mp4,playing accordion,music
Nwq9lqzZDyM_000030.mp4,playing clarinet,music
zwHY8MTEZis_000030.mp4,playing accordion,music
izW1rySb3rs_000000.mp4,"child speech, kid speaking",speech
mOXa_eKJBFM_000000.mp4,playing clarinet,music
rTJepOCBQeQ_000000.mp4,"female speech, woman speaking",speech
lv7HqAAB2y8_000082.mp4,playing clarinet,music
r8oJ3-DQOjY_000186.mp4,"female speech, woman speaking",speech
3WrD4tbNLwQ_000030.mp4,"male speech, man speaking",speech
WIB7122ZQc8_000070.mp4,playing piano,music
6OxmvWDY1p4_000170.mp4,playing accordion,music
4CVil6ygg90_000320.mp4,playing clarinet,music
bQq2AmTU6Xg_000030.mp4,playing accordion,music
9yzQlHyphRA_000030.mp4,"female speech, woman speaking",speech
OMFDLnBcM4c_000210.mp4,"female speech, woman speaking",speech
s4cMN4i_0XM_000030.mp4,playing clarinet,music
H1Hd6enwo6s_000190.mp4,playing piano,music
Q-UbXMzkNLU_000050.mp4,playing piano,music
Zni9y7g1BF8_000350.mp4,"child speech, kid speaking",speech
1Xjn22L0jVU_000010.mp4,"child speech, kid speaking",speech
RJ7w4kth6S8_000230.mp4,playing clarinet,music
mQ3mKLUcuLk_000040.mp4,playing clarinet,music
0kkin7Yv0rU_000220.mp4,playing clarinet,music
79Zv0IzvL_Y_000030.mp4,"male speech, man speaking",speech
7L6q0DBnm0Y_000030.mp4,"female speech, woman speaking",speech
1fGev_hyaK8_000000.mp4,"child speech, kid speaking",speech
zunUPiRJQAY_000129.mp4,playing clarinet,music
NS6S7Cpi8mk_000000.mp4,playing piano,music
qV91Kl08f7M_000170.mp4,playing clarinet,music
J57HdnlM9-4_000070.mp4,playing clarinet,music
OqqkurFci5U_000020.mp4,dog barking,others
ApSva_QTOD4_000250.mp4,playing piano,music
z88jt7qWYtY_000020.mp4,dog barking,others
0ZeluKxEdWc_000030.mp4,"male speech, man speaking",speech
8Rvmjah-Rto_000030.mp4,"female speech, woman speaking",speech
1uSavuICk1M_000040.mp4,dog barking,others
aESanRCQ4qM_000030.mp4,playing piano,music
E90n5l70dgA_000030.mp4,"male speech, man speaking",speech
XuSmnAhxZoo_000393.mp4,playing clarinet,music
S8UpF1Kq0ro_000050.mp4,"child speech, kid speaking",speech
xNaskUU5los_000164.mp4,playing accordion,music
EeGWxHvKs48_000030.mp4,"female speech, woman speaking",speech
_8v4ErbDL-k_000030.mp4,playing accordion,music
ZKPYhdndV1U_000170.mp4,playing clarinet,music
8EgbXU0B0FQ_000050.mp4,playing piano,music
g-CERZyC_G8_000070.mp4,"child speech, kid speaking",speech
IxAuutkWSyY_000820.mp4,"female speech, woman speaking",speech
tNlmk_R6rng_000180.mp4,"child speech, kid speaking",speech
Ahhx2DeSCDw_000030.mp4,"male speech, man speaking",speech
zqHBQVmPyWA_000300.mp4,"female speech, woman speaking",speech
BKaY-5O5AKU_000030.mp4,"male speech, man speaking",speech
0H3muaefoQM_000000.mp4,playing piano,music
DwhLoVR8TMw_000000.mp4,"female speech, woman speaking",speech
4_j8t1KKQ9w_000330.mp4,"male speech, man speaking",speech
ava5mXZ3ofg_000000.mp4,playing piano,music
-ZpfXjmTrI8_000030.mp4,"male speech, man speaking",speech
LukCi9W1myo_000000.mp4,dog barking,others
pwSHQbJu-Ho_000070.mp4,"child speech, kid speaking",speech
mT0yFesnzCI_000200.mp4,"female speech, woman speaking",speech
mApjaBYyiQI_000160.mp4,"female speech, woman speaking",speech
t3ZAK_dTSAU_000000.mp4,playing clarinet,music
os6kT2tbdSI_000294.mp4,playing clarinet,music
NCdc6zv3jyA_000050.mp4,dog barking,others
sLT2EGVOUQc_000035.mp4,"female speech, woman speaking",speech
IqT74kx1O34_000030.mp4,"female speech, woman speaking",speech
2G-BMlVRTCw_000080.mp4,thunder,others
mLyCDX4Wmio_000030.mp4,"female speech, woman speaking",speech
i-EhSDnHxBw_000030.mp4,playing accordion,music
RhE38V1QbM0_000090.mp4,"child speech, kid speaking",speech
oEBQeAC5H6c_000000.mp4,playing clarinet,music
qrO3xHv2LG4_000020.mp4,playing piano,music
HhQ41vxrZmE_000030.mp4,dog barking,others
AhzaK-oZmjg_000126.mp4,playing clarinet,music
72VgYKpweCI_000110.mp4,"child speech, kid speaking",speech
Ai5ESl4kyD0_000030.mp4,"female speech, woman speaking",speech
Af7VpKCg_ZY_000030.mp4,"male speech, man speaking",speech
0dKPjNKg-Ec_000080.mp4,playing clarinet,music
vc0IyWgk3Ic_000020.mp4,playing clarinet,music
VBEDtE8m5Hw_000160.mp4,playing clarinet,music
R35fWk1uXgQ_000060.mp4,"child speech, kid speaking",speech
PS6OZs-a3TY_000009.mp4,dog barking,others
9fiz_Lzad0Y_000030.mp4,"female speech, woman speaking",speech
rBFyfa0BxDQ_000010.mp4,"female speech, woman speaking",speech
a0WToAxaIOA_000020.mp4,"child speech, kid speaking",speech
-BLQ7_I4BhI_000030.mp4,"male speech, man speaking",speech
CLIksr4MkF8_000030.mp4,"male speech, man speaking",speech
z7TM6KOXsRw_000310.mp4,playing piano,music
eKXbl1Cd24U_000220.mp4,playing accordion,music
0dh-PjhhN9U_000030.mp4,"female speech, woman speaking",speech
gRcKTzJBb2Y_000100.mp4,playing clarinet,music
RDLTE8ECdDs_000010.mp4,playing clarinet,music
0ig9g_-jXNY_000053.mp4,playing clarinet,music
-0Y5M39myZY_000030.mp4,"male speech, man speaking",speech
QInvWq07M8E_000030.mp4,playing clarinet,music
iUi5-o2oSLU_000110.mp4,playing piano,music
B3j0YDOhaRk_000764.mp4,"female speech, woman speaking",speech
Mii8qXOkPr8_000100.mp4,"child speech, kid speaking",speech
xa5cIo6fsdQ_000009.mp4,dog barking,others
0dwKkl7Nydw_000030.mp4,"male speech, man speaking",speech
5briopN06L8_000000.mp4,playing piano,music
F16_y86jro4_000030.mp4,"female speech, woman speaking",speech
tGOJ7T08k3M_000084.mp4,playing clarinet,music
24oYHGAu0mw_000015.mp4,dog barking,others
EtysT0Xx2qI_000022.mp4,dog barking,others
MoXmJmnpEc8_000030.mp4,playing clarinet,music
f0x8NtXFPuY_000243.mp4,playing accordion,music
hJ_fnX25suE_000018.mp4,dog barking,others
rd3iwLuszMA_000100.mp4,"child speech, kid speaking",speech
D__xUOQboYs_000190.mp4,playing accordion,music
Sa8a--uKDjs_000000.mp4,playing clarinet,music
6fSIqnHvDQU_000380.mp4,"female speech, woman speaking",speech
bhKn3XeK_NI_000390.mp4,"female speech, woman speaking",speech
uzcoEfSkKeU_000280.mp4,"female speech, woman speaking",speech
KXHi2gOe4VY_000030.mp4,"child speech, kid speaking",speech
fhWZ8pXiGk8_000080.mp4,playing piano,music
NKGKcvtn6J8_000070.mp4,"female speech, woman speaking",speech
Rx-NibBMtcg_000010.mp4,dog barking,others
IDYTuFR9WQ8_000460.mp4,"child speech, kid speaking",speech
ioDAVNkgY5I_000050.mp4,"child speech, kid speaking",speech
WpQHQeY43zo_000058.mp4,playing accordion,music
R8tE5pYdwIs_000250.mp4,playing piano,music
1897RroMaWs_000030.mp4,"female speech, woman speaking",speech
zyGCNP-bm3E_000071.mp4,playing piano,music
Npw8B0-Tq3w_000030.mp4,"child speech, kid speaking",speech
7hEUPWjWkQE_000030.mp4,"male speech, man speaking",speech
uzcBB-j-IVU_000010.mp4,dog barking,others
AXWY-tkeO4c_000030.mp4,"female speech, woman speaking",speech
5F-Hv37Ng8I_000090.mp4,playing clarinet,music
TkW6Cf5OxAc_000400.mp4,playing clarinet,music
9--d717STI0_000030.mp4,"female speech, woman speaking",speech
wsGEKbZ0kws_000039.mp4,playing accordion,music
BB-8ZAAky3M_000010.mp4,"child speech, kid speaking",speech
Axz8Dz5_ygc_000030.mp4,playing accordion,music
DFTrsLp3Ls4_000120.mp4,playing accordion,music
E3FzFUPMHRA_000030.mp4,"female speech, woman speaking",speech
4gyda6wcww0_000030.mp4,dog barking,others
fR78WZ5fKKs_000120.mp4,"child speech, kid speaking",speech
CnJC4GE-ATA_000120.mp4,playing accordion,music
Z9bfan82xS4_000080.mp4,playing piano,music
_TuQ2acuS2Y_000050.mp4,"child speech, kid speaking",speech
MYYZSgvSKNw_000060.mp4,"child speech, kid speaking",speech
boXzdQsJe2k_000011.mp4,playing clarinet,music
TB_XIEZZYgo_000030.mp4,playing accordion,music
660FUDNnYy4_000030.mp4,"male speech, man speaking",speech
PNk586wEhJ8_000000.mp4,playing accordion,music
ukNzKhGyGdY_000000.mp4,"child speech, kid speaking",speech
gOCBy_fxXoc_000030.mp4,thunder,others
Sf0kDGVkVzQ_000029.mp4,"female speech, woman speaking",speech
Dnxrw6HQuEE_000030.mp4,"male speech, man speaking",speech
5gS-H6tuY1Q_000030.mp4,"male speech, man speaking",speech
AaaAgeWUuvg_000120.mp4,playing piano,music
OmgC_AYLtsk_000320.mp4,thunder,others
4CpSIH5CogE_000280.mp4,playing clarinet,music
mz0mfHGCAAA_000090.mp4,"child speech, kid speaking",speech
FQOEFL6kP9w_000040.mp4,"female speech, woman speaking",speech
p7CKnHSl-VU_000090.mp4,"child speech, kid speaking",speech
Yt6xmVsYXTo_000050.mp4,dog barking,others
Om5mkCS833Q_000070.mp4,playing piano,music
0Lro_JzyUX0_000030.mp4,"male speech, man speaking",speech
GboBmTdNr3Q_000079.mp4,dog barking,others
bjSmlirR3EA_000150.mp4,"female speech, woman speaking",speech
ZCCYWuOMy4U_000030.mp4,"female speech, woman speaking",speech
5ei0lqnGqho_000030.mp4,"female speech, woman speaking",speech
pwLpevQvgGM_000060.mp4,playing clarinet,music
C3PkO3QSKK4_000030.mp4,"male speech, man speaking",speech
AphbBf-sY9Q_000030.mp4,"male speech, man speaking",speech
SRXAVY7Z7WU_000020.mp4,"female speech, woman speaking",speech
ozMknneG5_Y_000030.mp4,dog barking,others
kEQJJyYkYTY_000200.mp4,"child speech, kid speaking",speech
8DT7VwNyZYU_000140.mp4,playing piano,music
Xys6AKppOwM_000080.mp4,playing accordion,music
S_2joTh-5Rk_000050.mp4,playing piano,music
AhW2VraJJUA_000030.mp4,playing accordion,music
6AobosKTswk_000030.mp4,"female speech, woman speaking",speech
9Izh-_ehd6o_000030.mp4,"male speech, man speaking",speech
5WJLgXsubys_000071.mp4,"female speech, woman speaking",speech
kUdCRntPTHg_000070.mp4,"female speech, woman speaking",speech
91ntuFResaE_000030.mp4,"female speech, woman speaking",speech
ZfXfS6JpFSg_000030.mp4,playing clarinet,music
CK5yGvj_tOU_000030.mp4,"female speech, woman speaking",speech
BeQr_hCQHPk_000030.mp4,"female speech, woman speaking",speech
z5uvxaqiOGs_000160.mp4,thunder,others
g5eC8EsmIXo_000045.mp4,playing accordion,music
ASOfhBJYM6A_000030.mp4,playing accordion,music
